N(MN0:GM),N(MN0:VTH),N(MN0:CGD),N(MN0:CGS),N(MN0:GDS),I(VD),VG
3.19624246e-04,6.86365764e-01,-4.21771125e-16,-4.46858269e-16,2.02107452e-06,-3.19172642e-05,8.41000000e-01
3.21239234e-04,6.86365764e-01,-4.21910541e-16,-4.46866684e-16,2.03496069e-06,-3.22376864e-05,8.42000000e-01
3.22847533e-04,6.86365764e-01,-4.22049153e-16,-4.46875069e-16,2.04887571e-06,-3.25597202e-05,8.43000000e-01
3.24449103e-04,6.86365764e-01,-4.22186966e-16,-4.46883425e-16,2.06281974e-06,-3.28833588e-05,8.44000000e-01
3.26043907e-04,6.86365764e-01,-4.22323983e-16,-4.46891752e-16,2.07679291e-06,-3.32085956e-05,8.45000000e-01
3.27631909e-04,6.86365764e-01,-4.22460209e-16,-4.46900051e-16,2.09079542e-06,-3.35354238e-05,8.46000000e-01
3.29213074e-04,6.86365764e-01,-4.22595650e-16,-4.46908320e-16,2.10482742e-06,-3.38638365e-05,8.47000000e-01
3.30787371e-04,6.86365764e-01,-4.22730308e-16,-4.46916562e-16,2.11888912e-06,-3.41938268e-05,8.48000000e-01
3.32354769e-04,6.86365764e-01,-4.22864190e-16,-4.46924774e-16,2.13298072e-06,-3.45253879e-05,8.49000000e-01
3.33915239e-04,6.86365764e-01,-4.22997298e-16,-4.46932959e-16,2.14710241e-06,-3.48585129e-05,8.50000000e-01
3.35468755e-04,6.86365764e-01,-4.23129638e-16,-4.46941115e-16,2.16125442e-06,-3.51931949e-05,8.51000000e-01
3.37015293e-04,6.86365764e-01,-4.23261214e-16,-4.46949243e-16,2.17543698e-06,-3.55294268e-05,8.52000000e-01
3.38554828e-04,6.86365764e-01,-4.23392030e-16,-4.46957343e-16,2.18965033e-06,-3.58672017e-05,8.53000000e-01
3.40087341e-04,6.86365764e-01,-4.23522090e-16,-4.46965416e-16,2.20389472e-06,-3.62065125e-05,8.54000000e-01
3.41612811e-04,6.86365764e-01,-4.23651400e-16,-4.46973460e-16,2.21817040e-06,-3.65473523e-05,8.55000000e-01
3.43131220e-04,6.86365764e-01,-4.23779962e-16,-4.46981478e-16,2.23247764e-06,-3.68897140e-05,8.56000000e-01
3.44642553e-04,6.86365764e-01,-4.23907783e-16,-4.46989467e-16,2.24681672e-06,-3.72335904e-05,8.57000000e-01
3.46146794e-04,6.86365764e-01,-4.24034865e-16,-4.46997430e-16,2.26118793e-06,-3.75789746e-05,8.58000000e-01
3.47643930e-04,6.86365764e-01,-4.24161213e-16,-4.47005365e-16,2.27559156e-06,-3.79258595e-05,8.59000000e-01
3.49133950e-04,6.86365764e-01,-4.24286832e-16,-4.47013273e-16,2.29002792e-06,-3.82742378e-05,8.60000000e-01
3.50616845e-04,6.86365764e-01,-4.24411725e-16,-4.47021154e-16,2.30449732e-06,-3.86241025e-05,8.61000000e-01
3.52092604e-04,6.86365764e-01,-4.24535898e-16,-4.47029008e-16,2.31900008e-06,-3.89754465e-05,8.62000000e-01
3.53561222e-04,6.86365764e-01,-4.24659353e-16,-4.47036835e-16,2.33353654e-06,-3.93282626e-05,8.63000000e-01
3.55022693e-04,6.86365764e-01,-4.24782095e-16,-4.47044636e-16,2.34810705e-06,-3.96825437e-05,8.64000000e-01
3.56477012e-04,6.86365764e-01,-4.24904129e-16,-4.47052410e-16,2.36271194e-06,-4.00382826e-05,8.65000000e-01
3.57924177e-04,6.86365764e-01,-4.25025459e-16,-4.47060157e-16,2.37735158e-06,-4.03954722e-05,8.66000000e-01
3.59364187e-04,6.86365764e-01,-4.25146089e-16,-4.47067879e-16,2.39202634e-06,-4.07541053e-05,8.67000000e-01
3.60797040e-04,6.86365764e-01,-4.25266022e-16,-4.47075574e-16,2.40673659e-06,-4.11141748e-05,8.68000000e-01
3.62222739e-04,6.86365764e-01,-4.25385263e-16,-4.47083243e-16,2.42148273e-06,-4.14756735e-05,8.69000000e-01
3.63641285e-04,6.86365764e-01,-4.25503816e-16,-4.47090886e-16,2.43626513e-06,-4.18385943e-05,8.70000000e-01
3.65052682e-04,6.86365764e-01,-4.25621686e-16,-4.47098504e-16,2.45108421e-06,-4.22029299e-05,8.71000000e-01
3.66456936e-04,6.86365764e-01,-4.25738876e-16,-4.47106095e-16,2.46594038e-06,-4.25686733e-05,8.72000000e-01
3.67854051e-04,6.86365764e-01,-4.25855390e-16,-4.47113661e-16,2.48083405e-06,-4.29358174e-05,8.73000000e-01
3.69244035e-04,6.86365764e-01,-4.25971232e-16,-4.47121201e-16,2.49576565e-06,-4.33043549e-05,8.74000000e-01
3.70626896e-04,6.86365764e-01,-4.26086406e-16,-4.47128716e-16,2.51073562e-06,-4.36742787e-05,8.75000000e-01
3.72002644e-04,6.86365764e-01,-4.26200917e-16,-4.47136206e-16,2.52574440e-06,-4.40455818e-05,8.76000000e-01
3.73371288e-04,6.86365764e-01,-4.26314768e-16,-4.47143670e-16,2.54079244e-06,-4.44182570e-05,8.77000000e-01
3.74732841e-04,6.86365764e-01,-4.26427963e-16,-4.47151110e-16,2.55588020e-06,-4.47922973e-05,8.78000000e-01
3.76087314e-04,6.86365764e-01,-4.26540506e-16,-4.47158524e-16,2.57100815e-06,-4.51676955e-05,8.79000000e-01
3.77434721e-04,6.86365764e-01,-4.26652402e-16,-4.47165913e-16,2.58617676e-06,-4.55444445e-05,8.80000000e-01
3.78775075e-04,6.86365764e-01,-4.26763653e-16,-4.47173278e-16,2.60138652e-06,-4.59225374e-05,8.81000000e-01
3.80108393e-04,6.86365764e-01,-4.26874264e-16,-4.47180618e-16,2.61663791e-06,-4.63019671e-05,8.82000000e-01
3.81434690e-04,6.86365764e-01,-4.26984238e-16,-4.47187933e-16,2.63193144e-06,-4.66827264e-05,8.83000000e-01
3.82753984e-04,6.86365764e-01,-4.27093580e-16,-4.47195224e-16,2.64726761e-06,-4.70648085e-05,8.84000000e-01
3.84066291e-04,6.86365764e-01,-4.27202294e-16,-4.47202490e-16,2.66264694e-06,-4.74482063e-05,8.85000000e-01
3.85371630e-04,6.86365764e-01,-4.27310382e-16,-4.47209733e-16,2.67806994e-06,-4.78329129e-05,8.86000000e-01
3.86670022e-04,6.86365764e-01,-4.27417849e-16,-4.47216951e-16,2.69353714e-06,-4.82189213e-05,8.87000000e-01
3.87961485e-04,6.86365764e-01,-4.27524699e-16,-4.47224145e-16,2.70904909e-06,-4.86062245e-05,8.88000000e-01
3.89246042e-04,6.86365764e-01,-4.27630936e-16,-4.47231315e-16,2.72460632e-06,-4.89948156e-05,8.89000000e-01
3.90523712e-04,6.86365764e-01,-4.27736562e-16,-4.47238461e-16,2.74020939e-06,-4.93846878e-05,8.90000000e-01
3.91794520e-04,6.86365764e-01,-4.27841582e-16,-4.47245583e-16,2.75585885e-06,-4.97758342e-05,8.91000000e-01
3.93058486e-04,6.86365764e-01,-4.27946000e-16,-4.47252682e-16,2.77155527e-06,-5.01682478e-05,8.92000000e-01
3.94315636e-04,6.86365764e-01,-4.28049819e-16,-4.47259757e-16,2.78729922e-06,-5.05619220e-05,8.93000000e-01
3.95565994e-04,6.86365764e-01,-4.28153043e-16,-4.47266809e-16,2.80309129e-06,-5.09568498e-05,8.94000000e-01
3.96809583e-04,6.86365764e-01,-4.28255675e-16,-4.47273837e-16,2.81893205e-06,-5.13530245e-05,8.95000000e-01
3.98046430e-04,6.86365764e-01,-4.28357719e-16,-4.47280842e-16,2.83482211e-06,-5.17504394e-05,8.96000000e-01
3.99276561e-04,6.86365764e-01,-4.28459179e-16,-4.47287824e-16,2.85076206e-06,-5.21490877e-05,8.97000000e-01
4.00500001e-04,6.86365764e-01,-4.28560058e-16,-4.47294782e-16,2.86675252e-06,-5.25489626e-05,8.98000000e-01
4.01716778e-04,6.86365764e-01,-4.28660361e-16,-4.47301718e-16,2.88279410e-06,-5.29500577e-05,8.99000000e-01
4.02926919e-04,6.86365764e-01,-4.28760089e-16,-4.47308631e-16,2.89888742e-06,-5.33523661e-05,9.00000000e-01
4.04130453e-04,6.86365764e-01,-4.28859247e-16,-4.47315521e-16,2.91503311e-06,-5.37558812e-05,9.01000000e-01
4.05327407e-04,6.86365764e-01,-4.28957839e-16,-4.47322388e-16,2.93123181e-06,-5.41605965e-05,9.02000000e-01
4.06517810e-04,6.86365764e-01,-4.29055867e-16,-4.47329233e-16,2.94748416e-06,-5.45665054e-05,9.03000000e-01
4.07701692e-04,6.86365764e-01,-4.29153336e-16,-4.47336056e-16,2.96379082e-06,-5.49736014e-05,9.04000000e-01
4.08879083e-04,6.86365764e-01,-4.29250249e-16,-4.47342855e-16,2.98015244e-06,-5.53818779e-05,9.05000000e-01
4.10050011e-04,6.86365764e-01,-4.29346609e-16,-4.47349633e-16,2.99656969e-06,-5.57913286e-05,9.06000000e-01
4.11214508e-04,6.86365764e-01,-4.29442419e-16,-4.47356388e-16,3.01304323e-06,-5.62019468e-05,9.07000000e-01
4.12372605e-04,6.86365764e-01,-4.29537684e-16,-4.47363121e-16,3.02957376e-06,-5.66137263e-05,9.08000000e-01
4.13524331e-04,6.86365764e-01,-4.29632405e-16,-4.47369832e-16,3.04616194e-06,-5.70266606e-05,9.09000000e-01
4.14669720e-04,6.86365764e-01,-4.29726588e-16,-4.47376521e-16,3.06280849e-06,-5.74407433e-05,9.10000000e-01
4.15808801e-04,6.86365764e-01,-4.29820234e-16,-4.47383189e-16,3.07951409e-06,-5.78559682e-05,9.11000000e-01
4.16941608e-04,6.86365764e-01,-4.29913348e-16,-4.47389834e-16,3.09627945e-06,-5.82723290e-05,9.12000000e-01
4.18068171e-04,6.86365764e-01,-4.30005933e-16,-4.47396458e-16,3.11310528e-06,-5.86898194e-05,9.13000000e-01
4.19188524e-04,6.86365764e-01,-4.30097992e-16,-4.47403060e-16,3.12999232e-06,-5.91084332e-05,9.14000000e-01
4.20302700e-04,6.86365764e-01,-4.30189527e-16,-4.47409641e-16,3.14694127e-06,-5.95281641e-05,9.15000000e-01
4.21410730e-04,6.86365764e-01,-4.30280544e-16,-4.47416200e-16,3.16395289e-06,-5.99490060e-05,9.16000000e-01
4.22512649e-04,6.86365764e-01,-4.30371044e-16,-4.47422738e-16,3.18102790e-06,-6.03709529e-05,9.17000000e-01
4.23608488e-04,6.86365764e-01,-4.30461031e-16,-4.47429254e-16,3.19816707e-06,-6.07939985e-05,9.18000000e-01
4.24698282e-04,6.86365764e-01,-4.30550507e-16,-4.47435750e-16,3.21537114e-06,-6.12181369e-05,9.19000000e-01
4.25782064e-04,6.86365764e-01,-4.30639478e-16,-4.47442224e-16,3.23264087e-06,-6.16433620e-05,9.20000000e-01
4.26859868e-04,6.86365764e-01,-4.30727944e-16,-4.47448678e-16,3.24997704e-06,-6.20696678e-05,9.21000000e-01
4.27931727e-04,6.86365764e-01,-4.30815910e-16,-4.47455110e-16,3.26738043e-06,-6.24970483e-05,9.22000000e-01
4.28997675e-04,6.86365764e-01,-4.30903379e-16,-4.47461522e-16,3.28485181e-06,-6.29254976e-05,9.23000000e-01
4.30057747e-04,6.86365764e-01,-4.30990354e-16,-4.47467913e-16,3.30239198e-06,-6.33550099e-05,9.24000000e-01
4.31111976e-04,6.86365764e-01,-4.31076837e-16,-4.47474283e-16,3.32000174e-06,-6.37855792e-05,9.25000000e-01
4.32160396e-04,6.86365764e-01,-4.31162832e-16,-4.47480633e-16,3.33768189e-06,-6.42171998e-05,9.26000000e-01
4.33203042e-04,6.86365764e-01,-4.31248342e-16,-4.47486962e-16,3.35543324e-06,-6.46498658e-05,9.27000000e-01
4.34239948e-04,6.86365764e-01,-4.31333370e-16,-4.47493271e-16,3.37325662e-06,-6.50835715e-05,9.28000000e-01
4.35271149e-04,6.86365764e-01,-4.31417919e-16,-4.47499559e-16,3.39115285e-06,-6.55183111e-05,9.29000000e-01
4.36296678e-04,6.86365764e-01,-4.31501992e-16,-4.47505828e-16,3.40912276e-06,-6.59540791e-05,9.30000000e-01
4.37316570e-04,6.86365764e-01,-4.31585592e-16,-4.47512076e-16,3.42716721e-06,-6.63908696e-05,9.31000000e-01
4.38330860e-04,6.86365764e-01,-4.31668722e-16,-4.47518304e-16,3.44528703e-06,-6.68286772e-05,9.32000000e-01
4.39339581e-04,6.86365764e-01,-4.31751384e-16,-4.47524512e-16,3.46348308e-06,-6.72674962e-05,9.33000000e-01
4.40342769e-04,6.86365764e-01,-4.31833583e-16,-4.47530700e-16,3.48175624e-06,-6.77073210e-05,9.34000000e-01
4.41340457e-04,6.86365764e-01,-4.31915320e-16,-4.47536868e-16,3.50010737e-06,-6.81481462e-05,9.35000000e-01
4.42332680e-04,6.86365764e-01,-4.31996598e-16,-4.47543017e-16,3.51853734e-06,-6.85899663e-05,9.36000000e-01
4.43319472e-04,6.86365764e-01,-4.32077421e-16,-4.47549146e-16,3.53704706e-06,-6.90327757e-05,9.37000000e-01
4.44300868e-04,6.86365764e-01,-4.32157791e-16,-4.47555255e-16,3.55563741e-06,-6.94765692e-05,9.38000000e-01
4.45276901e-04,6.86365764e-01,-4.32237711e-16,-4.47561345e-16,3.57430929e-06,-6.99213413e-05,9.39000000e-01
4.46247607e-04,6.86365764e-01,-4.32317184e-16,-4.47567415e-16,3.59306362e-06,-7.03670866e-05,9.40000000e-01
4.47213018e-04,6.86365764e-01,-4.32396213e-16,-4.47573466e-16,3.61190132e-06,-7.08138000e-05,9.41000000e-01
4.48173169e-04,6.86365764e-01,-4.32474800e-16,-4.47579498e-16,3.63082330e-06,-7.12614760e-05,9.42000000e-01
4.49128095e-04,6.86365764e-01,-4.32552949e-16,-4.47585511e-16,3.64983051e-06,-7.17101095e-05,9.43000000e-01
4.50077828e-04,6.86365764e-01,-4.32630661e-16,-4.47591504e-16,3.66892389e-06,-7.21596952e-05,9.44000000e-01
4.51022402e-04,6.86365764e-01,-4.32707940e-16,-4.47597478e-16,3.68810439e-06,-7.26102279e-05,9.45000000e-01
4.51961852e-04,6.86365764e-01,-4.32784789e-16,-4.47603434e-16,3.70737297e-06,-7.30617026e-05,9.46000000e-01
4.52896210e-04,6.86365764e-01,-4.32861210e-16,-4.47609370e-16,3.72673059e-06,-7.35141141e-05,9.47000000e-01
4.53825511e-04,6.86365764e-01,-4.32937205e-16,-4.47615288e-16,3.74617823e-06,-7.39674573e-05,9.48000000e-01
4.54749787e-04,6.86365764e-01,-4.33012778e-16,-4.47621187e-16,3.76571688e-06,-7.44217272e-05,9.49000000e-01
4.55669072e-04,6.86365764e-01,-4.33087931e-16,-4.47627067e-16,3.78534752e-06,-7.48769188e-05,9.50000000e-01
4.56583399e-04,6.86365764e-01,-4.33162667e-16,-4.47632929e-16,3.80507117e-06,-7.53330271e-05,9.51000000e-01
4.57492801e-04,6.86365764e-01,-4.33236988e-16,-4.47638772e-16,3.82488882e-06,-7.57900472e-05,9.52000000e-01
4.58397309e-04,6.86365764e-01,-4.33310897e-16,-4.47644597e-16,3.84480150e-06,-7.62479741e-05,9.53000000e-01
4.59296959e-04,6.86365764e-01,-4.33384397e-16,-4.47650403e-16,3.86481023e-06,-7.67068030e-05,9.54000000e-01
4.60191780e-04,6.86365764e-01,-4.33457489e-16,-4.47656191e-16,3.88491605e-06,-7.71665290e-05,9.55000000e-01
4.61081807e-04,6.86365764e-01,-4.33530178e-16,-4.47661961e-16,3.90512001e-06,-7.76271474e-05,9.56000000e-01
4.61967071e-04,6.86365764e-01,-4.33602465e-16,-4.47667713e-16,3.92542317e-06,-7.80886533e-05,9.57000000e-01
4.62847604e-04,6.86365764e-01,-4.33674352e-16,-4.47673446e-16,3.94582657e-06,-7.85510420e-05,9.58000000e-01
4.63723438e-04,6.86365764e-01,-4.33745842e-16,-4.47679162e-16,3.96633131e-06,-7.90143088e-05,9.59000000e-01
4.64594605e-04,6.86365764e-01,-4.33816939e-16,-4.47684859e-16,3.98693845e-06,-7.94784490e-05,9.60000000e-01
4.65461136e-04,6.86365764e-01,-4.33887643e-16,-4.47690539e-16,4.00764910e-06,-7.99434580e-05,9.61000000e-01
4.66323062e-04,6.86365764e-01,-4.33957958e-16,-4.47696201e-16,4.02846435e-06,-8.04093310e-05,9.62000000e-01
4.67180415e-04,6.86365764e-01,-4.34027886e-16,-4.47701845e-16,4.04938531e-06,-8.08760637e-05,9.63000000e-01
4.68033226e-04,6.86365764e-01,-4.34097430e-16,-4.47707472e-16,4.07041311e-06,-8.13436512e-05,9.64000000e-01
4.68881525e-04,6.86365764e-01,-4.34166591e-16,-4.47713081e-16,4.09154888e-06,-8.18120893e-05,9.65000000e-01
4.69725343e-04,6.86365764e-01,-4.34235373e-16,-4.47718672e-16,4.11279376e-06,-8.22813733e-05,9.66000000e-01
4.70564711e-04,6.86365764e-01,-4.34303778e-16,-4.47724246e-16,4.13414890e-06,-8.27514988e-05,9.67000000e-01
4.71399658e-04,6.86365764e-01,-4.34371807e-16,-4.47729803e-16,4.15561545e-06,-8.32224613e-05,9.68000000e-01
4.72230214e-04,6.86365764e-01,-4.34439464e-16,-4.47735342e-16,4.17719460e-06,-8.36942565e-05,9.69000000e-01
4.73056410e-04,6.86365764e-01,-4.34506751e-16,-4.47740864e-16,4.19888752e-06,-8.41668800e-05,9.70000000e-01
4.73878275e-04,6.86365764e-01,-4.34573670e-16,-4.47746369e-16,4.22069541e-06,-8.46403274e-05,9.71000000e-01
4.74695837e-04,6.86365764e-01,-4.34640223e-16,-4.47751857e-16,4.24261947e-06,-8.51145944e-05,9.72000000e-01
4.75509128e-04,6.86365764e-01,-4.34706412e-16,-4.47757328e-16,4.26466092e-06,-8.55896767e-05,9.73000000e-01
4.76318174e-04,6.86365764e-01,-4.34772241e-16,-4.47762781e-16,4.28682097e-06,-8.60655701e-05,9.74000000e-01
4.77123006e-04,6.86365764e-01,-4.34837711e-16,-4.47768218e-16,4.30910087e-06,-8.65422703e-05,9.75000000e-01
4.77923651e-04,6.86365764e-01,-4.34902824e-16,-4.47773638e-16,4.33150187e-06,-8.70197731e-05,9.76000000e-01
4.78720139e-04,6.86365764e-01,-4.34967582e-16,-4.47779041e-16,4.35402521e-06,-8.74980744e-05,9.77000000e-01
4.79512496e-04,6.86365764e-01,-4.35031989e-16,-4.47784428e-16,4.37667218e-06,-8.79771700e-05,9.78000000e-01
4.80300751e-04,6.86365764e-01,-4.35096046e-16,-4.47789798e-16,4.39944405e-06,-8.84570559e-05,9.79000000e-01
4.81084932e-04,6.86365764e-01,-4.35159755e-16,-4.47795151e-16,4.42234212e-06,-8.89377278e-05,9.80000000e-01
4.81865066e-04,6.86365764e-01,-4.35223118e-16,-4.47800488e-16,4.44536769e-06,-8.94191818e-05,9.81000000e-01
4.82641180e-04,6.86365764e-01,-4.35286138e-16,-4.47805808e-16,4.46852209e-06,-8.99014137e-05,9.82000000e-01
4.83413302e-04,6.86365764e-01,-4.35348817e-16,-4.47811112e-16,4.49180663e-06,-9.03844197e-05,9.83000000e-01
4.84181457e-04,6.86365764e-01,-4.35411157e-16,-4.47816400e-16,4.51522266e-06,-9.08681958e-05,9.84000000e-01
4.84945673e-04,6.86365764e-01,-4.35473159e-16,-4.47821671e-16,4.53877154e-06,-9.13527379e-05,9.85000000e-01
4.85705976e-04,6.86365764e-01,-4.35534827e-16,-4.47826926e-16,4.56245463e-06,-9.18380421e-05,9.86000000e-01
4.86462391e-04,6.86365764e-01,-4.35596162e-16,-4.47832165e-16,4.58627332e-06,-9.23241046e-05,9.87000000e-01
4.87214946e-04,6.86365764e-01,-4.35657166e-16,-4.47837388e-16,4.61022898e-06,-9.28109215e-05,9.88000000e-01
4.87963665e-04,6.86365764e-01,-4.35717841e-16,-4.47842595e-16,4.63432304e-06,-9.32984889e-05,9.89000000e-01
4.88708574e-04,6.86365764e-01,-4.35778190e-16,-4.47847786e-16,4.65855690e-06,-9.37868030e-05,9.90000000e-01
4.89449698e-04,6.86365764e-01,-4.35838214e-16,-4.47852961e-16,4.68293201e-06,-9.42758600e-05,9.91000000e-01
4.90187063e-04,6.86365764e-01,-4.35897915e-16,-4.47858120e-16,4.70744980e-06,-9.47656561e-05,9.92000000e-01
4.90920692e-04,6.86365764e-01,-4.35957296e-16,-4.47863263e-16,4.73211173e-06,-9.52561876e-05,9.93000000e-01
4.91650610e-04,6.86365764e-01,-4.36016359e-16,-4.47868391e-16,4.75691928e-06,-9.57474508e-05,9.94000000e-01
4.92376842e-04,6.86365764e-01,-4.36075105e-16,-4.47873503e-16,4.78187393e-06,-9.62394419e-05,9.95000000e-01
4.93099411e-04,6.86365764e-01,-4.36133536e-16,-4.47878600e-16,4.80697719e-06,-9.67321573e-05,9.96000000e-01
4.93818343e-04,6.86365764e-01,-4.36191655e-16,-4.47883681e-16,4.83223056e-06,-9.72255934e-05,9.97000000e-01
4.94533659e-04,6.86365764e-01,-4.36249462e-16,-4.47888746e-16,4.85763559e-06,-9.77197464e-05,9.98000000e-01
4.95245384e-04,6.86365764e-01,-4.36306961e-16,-4.47893796e-16,4.88319380e-06,-9.82146129e-05,9.99000000e-01
4.95953540e-04,6.86365764e-01,-4.36364154e-16,-4.47898831e-16,4.90890677e-06,-9.87101892e-05,1.00000000e+00
4.96658151e-04,6.86365764e-01,-4.36421041e-16,-4.47903850e-16,4.93477607e-06,-9.92064717e-05,1.00100000e+00
4.97359239e-04,6.86365764e-01,-4.36477625e-16,-4.47908855e-16,4.96080328e-06,-9.97034570e-05,1.00200000e+00
4.98056827e-04,6.86365764e-01,-4.36533908e-16,-4.47913844e-16,4.98699002e-06,-1.00201142e-04,1.00300000e+00
4.98750936e-04,6.86365764e-01,-4.36589892e-16,-4.47918818e-16,5.01333789e-06,-1.00699522e-04,1.00400000e+00
4.99441590e-04,6.86365764e-01,-4.36645578e-16,-4.47923776e-16,5.03984855e-06,-1.01198594e-04,1.00500000e+00
5.00128809e-04,6.86365764e-01,-4.36700969e-16,-4.47928720e-16,5.06652363e-06,-1.01698356e-04,1.00600000e+00
5.00812616e-04,6.86365764e-01,-4.36756066e-16,-4.47933649e-16,5.09336481e-06,-1.02198802e-04,1.00700000e+00
5.01493032e-04,6.86365764e-01,-4.36810871e-16,-4.47938563e-16,5.12037377e-06,-1.02699931e-04,1.00800000e+00
5.02170077e-04,6.86365764e-01,-4.36865385e-16,-4.47943463e-16,5.14755222e-06,-1.03201738e-04,1.00900000e+00
5.02843773e-04,6.86365764e-01,-4.36919612e-16,-4.47948347e-16,5.17490186e-06,-1.03704221e-04,1.01000000e+00
5.03514140e-04,6.86365764e-01,-4.36973552e-16,-4.47953217e-16,5.20242444e-06,-1.04207375e-04,1.01100000e+00
5.04181199e-04,6.86365764e-01,-4.37027207e-16,-4.47958072e-16,5.23012171e-06,-1.04711198e-04,1.01200000e+00
5.04844971e-04,6.86365764e-01,-4.37080579e-16,-4.47962912e-16,5.25799544e-06,-1.05215687e-04,1.01300000e+00
5.05505474e-04,6.86365764e-01,-4.37133670e-16,-4.47967738e-16,5.28604740e-06,-1.05720837e-04,1.01400000e+00
5.06162730e-04,6.86365764e-01,-4.37186481e-16,-4.47972550e-16,5.31427942e-06,-1.06226646e-04,1.01500000e+00
5.06816757e-04,6.86365764e-01,-4.37239014e-16,-4.47977347e-16,5.34269331e-06,-1.06733111e-04,1.01600000e+00
5.07467574e-04,6.86365764e-01,-4.37291271e-16,-4.47982129e-16,5.37129090e-06,-1.07240228e-04,1.01700000e+00
5.08115202e-04,6.86365764e-01,-4.37343254e-16,-4.47986898e-16,5.40007407e-06,-1.07747994e-04,1.01800000e+00
5.08759659e-04,6.86365764e-01,-4.37394964e-16,-4.47991652e-16,5.42904468e-06,-1.08256406e-04,1.01900000e+00
5.09400964e-04,6.86365764e-01,-4.37446404e-16,-4.47996391e-16,5.45820464e-06,-1.08765460e-04,1.02000000e+00
5.10039135e-04,6.86365764e-01,-4.37497573e-16,-4.48001117e-16,5.48755586e-06,-1.09275155e-04,1.02100000e+00
5.10674190e-04,6.86365764e-01,-4.37548476e-16,-4.48005829e-16,5.51710028e-06,-1.09785485e-04,1.02200000e+00
5.11306148e-04,6.86365764e-01,-4.37599112e-16,-4.48010526e-16,5.54683984e-06,-1.10296450e-04,1.02300000e+00
5.11935027e-04,6.86365764e-01,-4.37649483e-16,-4.48015209e-16,5.57677653e-06,-1.10808044e-04,1.02400000e+00
5.12560844e-04,6.86365764e-01,-4.37699592e-16,-4.48019879e-16,5.60691233e-06,-1.11320266e-04,1.02500000e+00
5.13183617e-04,6.86365764e-01,-4.37749440e-16,-4.48024534e-16,5.63724927e-06,-1.11833112e-04,1.02600000e+00
5.13803362e-04,6.86365764e-01,-4.37799028e-16,-4.48029176e-16,5.66778937e-06,-1.12346578e-04,1.02700000e+00
5.14420098e-04,6.86365764e-01,-4.37848358e-16,-4.48033804e-16,5.69853470e-06,-1.12860664e-04,1.02800000e+00
5.15033841e-04,6.86365764e-01,-4.37897432e-16,-4.48038418e-16,5.72948733e-06,-1.13375364e-04,1.02900000e+00
5.15644607e-04,6.86365764e-01,-4.37946251e-16,-4.48043019e-16,5.76064937e-06,-1.13890676e-04,1.03000000e+00
5.16252413e-04,6.86365764e-01,-4.37994816e-16,-4.48047606e-16,5.79202291e-06,-1.14406598e-04,1.03100000e+00
5.16857276e-04,6.86365764e-01,-4.38043130e-16,-4.48052179e-16,5.82361012e-06,-1.14923125e-04,1.03200000e+00
5.17459210e-04,6.86365764e-01,-4.38091194e-16,-4.48056738e-16,5.85541316e-06,-1.15440256e-04,1.03300000e+00
5.18058234e-04,6.86365764e-01,-4.38139009e-16,-4.48061285e-16,5.88743420e-06,-1.15957987e-04,1.03400000e+00
5.18654361e-04,6.86365764e-01,-4.38186577e-16,-4.48065817e-16,5.91967547e-06,-1.16476316e-04,1.03500000e+00
5.19247607e-04,6.86365764e-01,-4.38233900e-16,-4.48070337e-16,5.95213918e-06,-1.16995239e-04,1.03600000e+00
5.19837988e-04,6.86365764e-01,-4.38280978e-16,-4.48074843e-16,5.98482760e-06,-1.17514754e-04,1.03700000e+00
5.20425519e-04,6.86365764e-01,-4.38327814e-16,-4.48079336e-16,6.01774300e-06,-1.18034858e-04,1.03800000e+00
5.21010214e-04,6.86365764e-01,-4.38374408e-16,-4.48083815e-16,6.05088768e-06,-1.18555548e-04,1.03900000e+00
5.21592089e-04,6.86365764e-01,-4.38420763e-16,-4.48088281e-16,6.08426397e-06,-1.19076821e-04,1.04000000e+00
5.22171157e-04,6.86365764e-01,-4.38466880e-16,-4.48092735e-16,6.11787423e-06,-1.19598674e-04,1.04100000e+00
5.22747434e-04,6.86365764e-01,-4.38512760e-16,-4.48097175e-16,6.15172082e-06,-1.20121105e-04,1.04200000e+00
5.23320933e-04,6.86365764e-01,-4.38558405e-16,-4.48101602e-16,6.18580614e-06,-1.20644110e-04,1.04300000e+00
5.23891668e-04,6.86365764e-01,-4.38603816e-16,-4.48106016e-16,6.22013261e-06,-1.21167688e-04,1.04400000e+00
5.24459653e-04,6.86365764e-01,-4.38648994e-16,-4.48110417e-16,6.25470270e-06,-1.21691834e-04,1.04500000e+00
5.25024902e-04,6.86365764e-01,-4.38693941e-16,-4.48114805e-16,6.28951887e-06,-1.22216548e-04,1.04600000e+00
5.25587428e-04,6.86365764e-01,-4.38738659e-16,-4.48119180e-16,6.32458362e-06,-1.22741824e-04,1.04700000e+00
5.26147244e-04,6.86365764e-01,-4.38783148e-16,-4.48123543e-16,6.35989949e-06,-1.23267662e-04,1.04800000e+00
5.26704364e-04,6.86365764e-01,-4.38827411e-16,-4.48127892e-16,6.39546902e-06,-1.23794059e-04,1.04900000e+00
5.27258799e-04,6.86365764e-01,-4.38871448e-16,-4.48132229e-16,6.43129481e-06,-1.24321011e-04,1.05000000e+00
5.27810564e-04,6.86365764e-01,-4.38915261e-16,-4.48136554e-16,6.46737945e-06,-1.24848515e-04,1.05100000e+00
